cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,pred_homo_ev,pred_lumo_ev,pred_gap_ev
345706,[4-[(4-acetyloxyanilino)methylamino]phenyl] acetate,CC(=O)OC1=CC=C(C=C1)NCNC2=CC=C(C=C2)OC(=O)C,314.3410000000001,23,17,4,2,0,0,2,-7.4179,0.4638,8.2023
99097,1-(4-aminophenoxy)-3-[4-(3-methoxyphenyl)piperazin-1-yl]propan-2-ol,COC1=CC=CC(=C1)N2CCN(CC2)CC(COC3=CC=C(C=C3)N)O,357.454,26,20,3,3,0,0,2,-7.4096,1.054,8.3301
585067,(2-ethylcyclohexyl) adamantane-1-carboxylate,CCC1CCCCC1OC(=O)C23CC4CC(C2)CC(C4)C3,290.447,21,19,2,0,0,0,0,-8.7814,2.485,10.9464
711333,"N-(2,5-dimethylphenyl)-4-methyl-3-nitrobenzamide",CC1=CC(=C(C=C1)C)NC(=O)C2=CC(=C(C=C2)C)[N+](=O)[O-],284.315,21,16,3,2,0,0,2,-8.3091,-0.5033,8.017
405342,"9,14-dihydroxy-16-methyl-2,11-dioxo-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-17-carbonitrile",CC1=C(C23C(=C(C4=CC=CC=C4C2=O)O)C(=O)C=CC3(N1)O)C#N,320.304,24,18,4,2,0,0,1,-7.676,-0.2827,7.0402
297950,"N-cyclohexyl-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)NC5CCCCC5,351.4940000000002,26,22,1,3,0,0,2,-7.6199,1.2468,8.7782
264237,"N-(2,2-dimethyl-1-phenylpropylidene)hydroxylamine",CC(C)(C)C(=NO)C1=CC=CC=C1,177.247,13,11,1,1,0,0,1,-7.6509,1.433,9.1099
758890,"N-(2-cyanophenyl)-11-hydroxy-9-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4(12),5,7,10-tetraene-10-carboxamide",C1CN2C3=C1C=CC=C3C(=O)C(=C2O)C(=O)NC4=CC=CC=C4C#N,331.331,25,19,3,3,0,0,3,-7.8964,-0.1757,7.4409
892932,N-cyclohexyl-2-[(4-fluorobenzoyl)amino]benzamide,C1CCC(CC1)NC(=O)C2=CC=CC=C2NC(=O)C3=CC=C(C=C3)F,340.3980000000001,25,20,2,2,0,1,2,-8.0731,0.6977,8.7615
688458,"(2R,3R,4R)-3-(carboxymethyl)-4-propan-2-ylpyrrolidine-2-carboxylic acid",CC(C)C1CNC(C1CC(=O)O)C(=O)O,215.249,15,10,4,1,0,0,0,-8.5438,1.9605,10.625
950370,"N-(6-methoxy-1,3-benzothiazol-2-yl)-2-phenoxyacetamide",COC1=CC2=C(C=C1)N=C(S2)NC(=O)COC3=CC=CC=C3,314.366,22,16,3,2,1,0,3,-7.6862,0.4144,8.2791
631978,N-[2-(4-benzylpiperidin-1-yl)-2-oxoethyl]-N-(4-chloro-2-methylphenyl)methanesulfonamide,CC1=C(C=CC(=C1)Cl)N(CC(=O)N2CCC(CC2)CC3=CC=CC=C3)S(=O)(=O)C,434.98900000000015,29,22,3,2,1,1,2,-8.3411,0.6121,8.8369
915701,"(3Z)-3-[1-(2-aminoanilino)ethylidene]oxolane-2,4-dione",CC(=C1C(=O)COC1=O)NC2=CC=CC=C2N,232.239,17,12,3,2,0,0,1,-7.8113,0.2382,7.8293
157678,2-[3-fluoro-4-(4-hydroxyphenyl)phenyl]propanoic acid,CC(C1=CC(=C(C=C1)C2=CC=C(C=C2)O)F)C(=O)O,260.26399999999995,19,15,3,0,0,1,2,-8.0545,0.2468,8.2517
349556,"4-[(2-fluorophenyl)methylsulfanyl]-6H-imidazo[4,5-d]pyridazine-7-thiol",C1=CC=C(C(=C1)CSC2=NNC(=C3C2=NC=N3)S)F,292.364,19,12,0,4,2,1,1,-7.6095,0.2876,7.8293
85462,2-(2-methoxyethoxycarbonyl)benzoic acid,COCCOC(=O)C1=CC=CC=C1C(=O)O,224.212,16,11,5,0,0,0,1,-8.8232,0.1929,9.0311
611047,"(1-oxido-7,8-dihydro-6H-[1,2,5]oxadiazolo[3,4-c]azepin-1-ium-4-yl) acetate",CC(=O)OC1=NCCCC2=[N+](ON=C21)[O-],211.177,15,8,4,3,0,0,1,-9.146,-0.0979,8.816
695848,"2-(2,5-dimethylphenoxy)-1-(4-methylpiperidin-1-yl)ethanone",CC1CCN(CC1)C(=O)COC2=C(C=CC(=C2)C)C,261.365,19,16,2,1,0,0,1,-8.0911,1.4241,9.5951
148299,"1,4-dimethoxy-2,3-dimethylbenzene",CC1=C(C=CC(=C1C)OC)OC,166.21999999999997,12,10,2,0,0,0,1,-8.0172,1.2084,9.2318
961279,1-[4-[(4-chlorophenyl)methoxy]phenyl]-N-methylmethanamine,CNCC1=CC=C(C=C1)OCC2=CC=C(C=C2)Cl,261.75199999999995,18,15,1,1,0,1,2,-7.7711,0.975,8.9182
366814,ethyl 5-(1-cyano-2-methoxy-2-oxoethylidene)pyrrolidine-2-carboxylate,CCOC(=O)C1CCC(=C(C#N)C(=O)OC)N1,238.243,17,11,4,2,0,0,0,-8.37,0.5794,8.7492
325302,"6,7-dichloro-3,5a,9-trimethyl-3a,4,5,6,7,9b-hexahydro-3H-benzo[g][1]benzofuran-2,8-dione",CC1C2CCC3(C(C(C(=O)C(=C3C2OC1=O)C)Cl)Cl)C,317.21199999999993,20,15,3,0,0,2,0,-8.6569,0.7158,9.0617
687924,"2,4-di(imidazol-1-yl)-6-phenyl-1,3,5-triazine",C1=CC=C(C=C1)C2=NC(=NC(=N2)N3C=CN=C3)N4C=CN=C4,289.302,22,15,0,7,0,0,4,-8.5648,-0.4856,7.988
732410,(4-chlorophenyl) (E)-3-phenylprop-2-enoate,C1=CC=C(C=C1)C=CC(=O)OC2=CC=C(C=C2)Cl,258.70399999999995,18,15,2,0,0,1,2,-8.4809,-0.2135,8.0603
694300,N-(4-methylphenyl)-3-pyrrolidin-1-ylsulfonylbenzamide,CC1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCCC3,344.4360000000002,24,18,3,2,1,0,2,-8.187,0.6001,8.7509
410998,"4-(9-chloro-10-ethylacridin-9-yl)-N,N-dimethylaniline",CCN1C2=CC=CC=C2C(C3=CC=CC=C31)(C4=CC=C(C=C4)N(C)C)Cl,362.9040000000001,26,23,0,2,0,1,3,-7.2969,0.5574,8.2471
135216,N-[2-(2-iodophenoxy)ethyl]cyclopropanamine;hydrochloride,C1CC1NCCOC2=CC=CC=C2I.Cl,339.604,15,11,1,1,0,2,1,-8.2082,1.1758,9.348
623946,"16-(dimethylamino)-1,8-diazatetracyclo[7.7.0.02,7.011,15]hexadeca-2,4,6,8,10,15-hexaene-10-carbonitrile",CN(C)C1=C2CCCC2=C(C3=NC4=CC=CC=C4N13)C#N,276.343,21,17,0,4,0,0,3,-7.6724,0.1176,7.8719
743267,2-[[3-cyano-6-methyl-4-(trifluoromethyl)-2-pyridinyl]sulfanyl]acetamide,CC1=CC(=C(C(=N1)SCC(=O)N)C#N)C(F)(F)F,275.25499999999994,18,10,1,3,1,3,1,-9.1628,-0.1842,8.3071
983567,1-(4-acetamidophenyl)sulfonyl-4-phenylpiperidine-4-carboxylic acid,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)(C3=CC=CC=C3)C(=O)O,402.47200000000015,28,20,5,2,1,0,2,-8.2664,0.2277,8.6503
88835,"4,5-diphenyl-1,3-dioxol-2-one",C1=CC=C(C=C1)C2=C(OC(=O)O2)C3=CC=CC=C3,238.242,18,15,3,0,0,0,3,-8.3,-0.099,8.172
324621,"3-(3-chloro-4-methylsulfanylphenyl)-2-sulfanylidene-1,3-thiazolidin-4-one",CSC1=C(C=C(C=C1)N2C(=O)CSC2=S)Cl,289.83399999999995,16,10,1,1,3,1,1,-7.931,-0.1672,7.6081
586073,"5-oxa-15,21-dithia-2,8-diazatricyclo[20.4.0.09,14]hexacosa-1(26),9,11,13,22,24-hexaene",C1CCSC2=CC=CC=C2NCCOCCNC3=CC=CC=C3SCC1,388.6020000000001,26,21,1,2,2,0,2,-7.2618,1.1966,8.5584
394977,"3-(4-chlorophenyl)-1,1-dioxo-2-phenyl-5-[(3,4,5-trimethoxyphenyl)methylidene]-1,3-thiazolidin-4-one",COC1=CC(=CC(=C1OC)OC)C=C2C(=O)N(C(S2(=O)=O)C3=CC=CC=C3)C4=CC=C(C=C4)Cl,499.9720000000001,34,25,6,1,1,1,3,-7.9353,-0.3463,7.3817
674752,2-benzamido-N-(4-methoxyphenyl)benzamide,COC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NC(=O)C3=CC=CC=C3,346.3860000000001,26,21,3,2,0,0,3,-7.783,0.2345,8.0564
830118,"3-methylbutyl (4S)-4-(2-ethoxyphenyl)-6-methyl-2-oxo-3,4-dihydro-1H-pyrimidine-5-carboxylate",CCOC1=CC=CC=C1C2C(=C(NC(=O)N2)C)C(=O)OCCC(C)C,346.42700000000013,25,19,4,2,0,0,1,-7.8798,0.7766,8.6875
344433,5-oxo-5-(2-phenylhydrazinyl)-2-(prop-2-enoxycarbonylamino)pentanoic acid,C=CCOC(=O)NC(CCC(=O)NNC1=CC=CC=C1)C(=O)O,321.3330000000001,23,15,5,3,0,0,1,-8.2102,0.4586,8.4082
852687,"1-[(2,6-dimethylpyrimidin-4-yl)-methylamino]-3-(4-methylphenyl)thiourea",CC1=CC=C(C=C1)NC(=S)NN(C)C2=NC(=NC(=C2)C)C,301.4190000000001,21,15,0,5,1,0,2,-7.3738,0.7435,8.2649
134002,"N-[1-[(4-fluorophenyl)methyl]piperidin-4-yl]-2,3-dimethoxybenzamide",COC1=CC=CC(=C1OC)C(=O)NC2CCN(CC2)CC3=CC=C(C=C3)F,372.4400000000001,27,21,3,2,0,1,2,-7.6476,0.7946,8.6131
702668,(3E)-3-(1H-indol-3-ylmethylidene)thiochromen-4-one,C1C(=CC2=CNC3=CC=CC=C32)C(=O)C4=CC=CC=C4S1,291.375,21,18,1,1,1,0,3,-7.5215,0.1966,7.4447
736972,N'-(2-chloroacetyl)benzohydrazide,C1=CC=C(C=C1)C(=O)NNC(=O)CCl,212.636,14,9,2,2,0,1,1,-8.7088,0.6992,8.8782
869227,2-cyano-N-(4-ethoxyphenyl)-3-(4-hydroxyphenyl)prop-2-enamide,CCOC1=CC=C(C=C1)NC(=O)C(=CC2=CC=C(C=C2)O)C#N,308.337,23,18,3,2,0,0,2,-7.8282,-0.0932,7.7491
993116,"5-(3,4-dimethoxyphenyl)-3-[(2-methylphenyl)methyl]thieno[2,3-d]pyrimidin-4-one",CC1=CC=CC=C1CN2C=NC3=C(C2=O)C(=CS3)C4=CC(=C(C=C4)OC)OC,392.4800000000002,28,22,3,2,1,0,4,-7.5032,0.0265,7.7931
774662,N-[(4-tert-butylphenyl)methylideneamino]-6-methylpyridine-3-carboxamide,CC1=NC=C(C=C1)C(=O)NN=CC2=CC=C(C=C2)C(C)(C)C,295.3860000000001,22,18,1,3,0,0,2,-7.8355,0.4985,8.1535
718710,"(3S)-N-(2,3-dimethylphenyl)-1-(4-methylphenyl)-5-oxopyrrolidine-3-carboxamide",CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC=CC(=C3C)C,322.4080000000001,24,20,2,2,0,0,2,-7.8854,0.7405,8.5384
956772,"3-(4-ethoxyphenyl)-4-(2-methyl-1H-indol-3-yl)-1,3-thiazol-2-imine",CCOC1=CC=C(C=C1)N2C(=CSC2=N)C3=C(NC4=CC=CC=C43)C,349.45900000000006,25,20,1,3,1,0,4,-7.333,0.4601,7.9374
551964,"6-(2,4-dichlorophenyl)-N,N-dimethyl-4,4-bis(trifluoromethyl)-1,3,5-oxadiazin-2-amine",CN(C)C1=NC(N=C(O1)C2=C(C=C(C=C2)Cl)Cl)(C(F)(F)F)C(F)(F)F,408.129,25,13,1,3,0,8,1,-8.5875,-0.1995,8.012
97993,4-methoxy-4-(4-methylphenyl)butanenitrile,CC1=CC=C(C=C1)C(CCC#N)OC,189.258,14,12,1,1,0,0,1,-8.1566,1.3046,9.2704
677407,(2R)-1-benzylpiperidine-2-carboxylic acid,C1CCN(C(C1)C(=O)O)CC2=CC=CC=C2,219.284,16,13,2,1,0,0,1,-7.9364,1.6352,9.5051
703025,4-(4-chlorophenyl)-4-hydroxy-2-oxo-N-phenylbut-3-enamide,C1=CC=C(C=C1)NC(=O)C(=O)C=C(C2=CC=C(C=C2)Cl)O,301.729,21,16,3,1,0,1,2,-8.144,-0.3874,7.8374
533189,"2-methoxy-N,N-di(undecyl)acetamide",CCCCCCCCCCCN(CCCCCCCCCCC)C(=O)COC,397.6880000000002,28,25,2,1,0,0,0,-8.5022,2.5737,11.0329
379405,"6,7-dihydro-5H-2,1,3-benzoxadiazol-4-ylidenehydrazine",C1CC2=NON=C2C(=NN)C1,152.15699999999998,11,6,1,4,0,0,1,-8.3136,0.3274,8.9224
19117,"5-amino-4-hydroxy-3-phenyldiazenylnaphthalene-2,7-disulfonic acid",C1=CC=C(C=C1)N=NC2=C(C3=C(C=C(C=C3C=C2S(=O)(=O)O)S(=O)(=O)O)N)O,423.4280000000001,28,16,7,3,2,0,3,-8.1037,-0.8866,7.4201
323870,N-(pyrimidin-4-ylmethylideneamino)pyridin-2-amine,C1=CC=NC(=C1)NN=CC2=NC=NC=C2,199.217,15,10,0,5,0,0,2,-8.1392,-0.0523,8.0826
997374,2-phenyl-N-(4-piperidin-1-ylsulfonylphenyl)acetamide,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3,358.46300000000014,25,19,3,2,1,0,2,-8.2257,0.4769,8.7098
224598,"N,N-dibutylmorpholine-4-sulfonamide",CCCCN(CCCC)S(=O)(=O)N1CCOCC1,278.418,18,12,3,2,1,0,0,-8.2503,2.6955,10.6961
358333,"2-[8-[(7-oxocyclohepta-1,3,5-trien-1-yl)amino]octylamino]cyclohepta-2,4,6-trien-1-one",C1=CC=C(C(=O)C=C1)NCCCCCCCCNC2=CC=CC=CC2=O,352.47799999999995,26,22,2,2,0,0,2,-7.7055,0.8154,8.522
993703,"(5S,7R)-5-(4-bromophenyl)-N-propan-2-yl-7-(trifluoromethyl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-2-carboxamide",CC(C)NC(=O)C1=NN2C(CC(NC2=C1)C3=CC=C(C=C3)Br)C(F)(F)F,431.256,26,17,1,4,0,4,2,-7.8608,0.5199,8.3318
803374,1-[2-(1-bromonaphthalen-2-yl)oxyethyl]pyrrolidine,C1CCN(C1)CCOC2=C(C3=CC=CC=C3C=C2)Br,320.23,19,16,1,1,0,1,2,-7.7015,0.9467,8.8148
509893,"4-iodo-N-[5-(3-pyrrolidin-1-ylpropylamino)-1,3,4-thiadiazol-2-yl]benzamide",C1CCN(C1)CCCNC2=NN=C(S2)NC(=O)C3=CC=C(C=C3)I,457.34100000000007,24,16,1,5,1,1,2,-7.573,0.624,8.3787
201333,2-[(5-amino-2-octoxyphenyl)methylsulfanyl]ethanol,CCCCCCCCOC1=C(C=C(C=C1)N)CSCCO,311.4910000000001,21,17,2,1,1,0,1,-7.8064,1.1206,9.2154
237548,"N,N-diethyldecan-1-amine",CCCCCCCCCCN(CC)CC,213.409,15,14,0,1,0,0,0,-7.5465,3.4583,11.2111
144248,"8a-methyl-1,2,3,4,7,8-hexahydronaphthalen-4a-ol",CC12CCCCC1(C=CCC2)O,166.26399999999998,12,11,1,0,0,0,0,-8.7415,2.3969,10.9624
310161,"2-chloro-N-[3-(dihydroxyamino)-6-oxocyclohexa-2,4-dien-1-ylidene]benzamide",C1=CC=C(C(=C1)C(=O)N=C2C=C(C=CC2=O)N(O)O)Cl,292.678,20,13,4,2,0,1,1,-8.3967,-1.0509,7.3779
885448,ethyl 4-[(2R)-2-hydroxy-3-phenoxypropyl]piperazine-1-carboxylate,CCOC(=O)N1CCN(CC1)CC(COC2=CC=CC=C2)O,308.378,22,16,4,2,0,0,1,-7.5316,1.0889,8.8312
826404,"(4R)-2,2-dimethyl-N-[(2R)-1-phenylpropan-2-yl]oxan-4-amine",CC(CC1=CC=CC=C1)NC2CCOC(C2)(C)C,247.38199999999992,18,16,1,1,0,0,1,-7.6972,1.7022,9.3805
106054,"1-amino-4-[4-(methylaminomethyl)anilino]-9,10-dioxoanthracene-2-sulfonic acid",CNCC1=CC=C(C=C1)NC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)S(=O)(=O)O,437.4770000000001,31,22,5,3,1,0,3,-7.726,-0.5066,7.1389
532352,"(3,4-dichlorophenyl) 2,2-dichloroacetate",C1=CC(=C(C=C1OC(=O)C(Cl)Cl)Cl)Cl,273.93,14,8,2,0,0,4,1,-9.0879,-0.37,8.7738
808321,"3-(5-ethyl-4-phenyl-1,3-thiazol-2-yl)-2-hydroxychromen-7-one",CCC1=C(N=C(S1)C2=C(OC3=CC(=O)C=CC3=C2)O)C4=CC=CC=C4,349.411,25,20,3,1,1,0,2,-7.4277,-0.7903,6.9327
565991,"4-[(3,5-dimethylpyrazol-1-yl)methylamino]-1,2,5-oxadiazole-3-carboxamide",CC1=CC(=NN1CNC2=NON=C2C(=O)N)C,236.235,17,9,2,6,0,0,2,-8.2418,0.9673,9.1395
875687,(E)-2-cyano-3-[4-[(1R)-1-phenylethoxy]phenyl]prop-2-enamide,CC(C1=CC=CC=C1)OC2=CC=C(C=C2)C=C(C#N)C(=O)N,292.338,22,18,2,2,0,0,2,-8.1719,-0.3188,7.7556
774525,N-tert-butyl-2-iodobenzamide,CC(C)(C)NC(=O)C1=CC=CC=C1I,303.14300000000003,14,11,1,1,0,1,1,-8.0757,0.9835,9.2849
926608,(4-methoxycarbonylphenyl) 2-methylsulfanylpyridine-3-carboxylate,COC(=O)C1=CC=C(C=C1)OC(=O)C2=C(N=CC=C2)SC,303.339,21,15,4,1,1,0,2,-8.1356,-0.3012,8.0255
552109,"4-methylpentane-2,3-diol",CC(C)C(C(C)O)O,118.17599999999996,8,6,2,0,0,0,0,-9.0669,3.2721,12.1066
39582,"(4-methyl-12,14-dioxa-8-aza-4-azoniatetracyclo[7.7.0.02,7.011,15]hexadeca-1(16),2(7),9,11(15)-tetraen-8-yl)-thiophen-2-ylmethanone chloride",C[NH+]1CCC2=C(C1)C3=CC4=C(C=C3N2C(=O)C5=CC=CS5)OCO4.[Cl-],376.8650000000001,25,18,3,2,1,1,3,-7.3616,0.4609,8.1854
694084,"methyl (7S)-7-(3,4-dimethoxyphenyl)-5-methyl-4,7-dihydrotetrazolo[1,5-a]pyrimidine-6-carboxylate",CC1=C(C(N2C(=NN=N2)N1)C3=CC(=C(C=C3)OC)OC)C(=O)OC,331.33200000000016,24,15,4,5,0,0,2,-7.543,-0.1149,8.0025
353124,methyl N-[(6-methyl-2-pyridinyl)methylideneamino]carbamate,CC1=NC(=CC=C1)C=NNC(=O)OC,193.206,14,9,2,3,0,0,1,-8.1752,0.3981,8.7101
918965,"(4aR,8aS)-8a-hydroxy-4,4a,5,6,7,8-hexahydro-3H-chromen-2-one",C1CCC2(C(C1)CCC(=O)O2)O,170.208,12,9,3,0,0,0,0,-8.9985,2.1542,10.6399
803532,4-benzyl-1-[2-(2-ethoxyphenoxy)ethyl]piperidine,CCOC1=CC=CC=C1OCCN2CCC(CC2)CC3=CC=CC=C3,339.479,25,22,2,1,0,0,2,-7.5634,1.0367,9.1022
648053,"7-(3-chlorobut-2-enyl)-8-[(4-chlorophenyl)methylsulfanyl]-3-methylpurine-2,6-dione",CC(=CCN1C2=C(N=C1SCC3=CC=C(C=C3)Cl)N(C(=O)NC2=O)C)Cl,411.3140000000001,26,17,2,4,1,2,3,-8.0799,0.1843,8.1795
137415,"3,4-dihydro-2H-thiochromene",C1CC2=CC=CC=C2SC1,150.24599999999995,10,9,0,0,1,0,1,-8.3375,1.2081,9.3569
161746,"5-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-oxazine-2,4-dione",C1=C(C(=O)NC(=O)O1)C2C(C(C(O2)CO)O)O,245.187,17,9,7,1,0,0,1,-8.6773,0.9442,9.4779
189631,"N-(5-bromo-4-phenyl-1,3-oxazol-2-yl)-3-phenylprop-2-en-1-imine",C1=CC=C(C=C1)C=CC=NC2=NC(=C(O2)Br)C3=CC=CC=C3,353.219,22,18,1,2,0,1,3,-8.151,-0.3357,7.6502
871729,[(1S)-1-phenylbutyl]urea,CCCC(C1=CC=CC=C1)NC(=O)N,192.262,14,11,1,2,0,0,1,-7.8295,1.5432,9.4173
726502,"6,8-dichloro-3-methylchromen-4-one",CC1=COC2=C(C1=O)C=C(C=C2Cl)Cl,229.062,14,10,2,0,0,2,2,-8.4753,-0.4216,8.0642
808555,"ethyl (4R,5S)-5-(4-fluorophenyl)-5-methyl-2-sulfanylidene-1,3-oxazolidine-4-carboxylate",CCOC(=O)C1C(OC(=S)N1)(C)C2=CC=C(C=C2)F,283.324,19,13,3,1,1,1,1,-7.9555,0.3658,8.2973
655088,N-[3-[[2-[4-(2-methoxyphenyl)piperazin-1-yl]acetyl]amino]phenyl]propanamide,CCC(=O)NC1=CC(=CC=C1)NC(=O)CN2CCN(CC2)C3=CC=CC=C3OC,396.49100000000016,29,22,3,4,0,0,2,-7.3772,0.9733,8.2164
848344,(2R)-N-cyclopropyl-2-(4-methylphenyl)sulfanylpropanamide,CC1=CC=C(C=C1)SC(C)C(=O)NC2CC2,235.352,16,13,1,1,1,0,1,-7.9768,1.0574,8.7926
946504,"(E)-3-[5-(1,3-benzothiazol-2-yl)furan-2-yl]-2-cyano-N-methylprop-2-enamide",CNC(=O)C(=CC1=CC=C(O1)C2=NC3=CC=CC=C3S2)C#N,309.35,22,16,2,3,1,0,3,-8.1748,-1.2037,6.7066
756216,"(5S)-4-butanoyl-7-chloro-5-phenyl-3,5-dihydro-1H-1,4-benzodiazepin-2-one",CCCC(=O)N1CC(=O)NC2=C(C1C3=CC=CC=C3)C=C(C=C2)Cl,342.826,24,19,2,2,0,1,2,-8.0358,0.4006,8.3402
458934,"1,3-bis[(3-aminophenyl)methylamino]propan-2-ol",C1=CC(=CC(=C1)N)CNCC(CNCC2=CC(=CC=C2)N)O,300.406,22,17,1,4,0,0,2,-7.5776,1.3663,8.9644
45815,diethyl-methyl-[2-[4-(2-phenylethenyl)phenoxy]ethyl]azanium iodide,CC[N+](C)(CC)CCOC1=CC=C(C=C1)C=CC2=CC=CC=C2.[I-],437.365,24,21,1,1,0,1,2,-7.8768,1.0743,8.8702
381996,"N-[(4-chlorophenyl)methylideneamino]-N-methyl-4,5,6,7-tetrahydro-1H-1,3-diazepin-2-amine;hydroiodide",CN(C1=NCCCCN1)N=CC2=CC=C(C=C2)Cl.I,392.672,19,13,0,4,0,2,1,-7.5752,0.7753,8.4103
709218,2-benzamido-4-phenylthiophene-3-carboxylic acid,C1=CC=C(C=C1)C2=CSC(=C2C(=O)O)NC(=O)C3=CC=CC=C3,323.373,23,18,3,1,1,0,3,-7.8036,-0.1117,7.9304
754541,"(5E)-5-[(3-methoxyphenyl)methylidene]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one",COC1=CC=CC(=C1)C=C2C(=O)N3C(=NC=N3)S2,259.29,18,12,2,3,1,0,3,-8.2555,-0.484,7.6504
249069,1-[4-[2-(diaminomethylidene)hydrazinyl]-3-methylphenyl]iminoguanidine,CC1=C(C=CC(=C1)N=NC(=N)N)NN=C(N)N,234.267,17,9,0,8,0,0,1,-7.268,0.7079,8.0882
465777,"(3S,4aS,8aS)-N-tert-butyl-2-[(2R,3S)-2-hydroxy-4-phenyl-3-[[(3S)-thiolane-3-carbonyl]amino]butyl]-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinoline-3-carboxamide",CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C4CCSC4)O,515.7640000000002,36,29,3,3,1,0,1,-7.7956,1.3075,9.0909
640256,"(5-methoxy-2,3-dimethylindol-1-yl)-phenylmethanone",CC1=C(N(C2=C1C=C(C=C2)OC)C(=O)C3=CC=CC=C3)C,279.339,21,18,2,1,0,0,3,-7.709,0.3027,7.9163
788940,"3,5-dimethoxy-N,N-bis(prop-2-enyl)benzamide",COC1=CC(=CC(=C1)C(=O)N(CC=C)CC=C)OC,261.321,19,15,3,1,0,0,1,-7.7244,0.4274,8.4872
784898,"3,4-dichloro-N-(pyridin-3-ylmethyl)benzenesulfonamide",C1=CC(=CN=C1)CNS(=O)(=O)C2=CC(=C(C=C2)Cl)Cl,317.197,19,12,2,2,1,2,2,-8.5062,-0.0958,8.2906
821875,"N-(3-hydroxyphenyl)-[1,2,4]triazolo[1,5-a]pyrimidine-2-carboxamide",C1=CC(=CC(=C1)O)NC(=O)C2=NN3C=CC=NC3=N2,255.237,19,12,2,5,0,0,3,-8.2519,-0.0372,7.9312
470736,"2-ethyl-9-methyl-13-[2-(2-methylphenyl)ethyl]-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-10-one",CCN1C2=C(C=CC=N2)N(C(=O)C3=C1N=CC(=C3)CCC4=CC=CC=C4C)C,372.4720000000001,28,23,1,4,0,0,3,-7.5955,0.375,8.0173
245370,cyclohexyl 1-hydroxycyclopentane-1-carboxylate,C1CCC(CC1)OC(=O)C2(CCCC2)O,212.289,15,12,3,0,0,0,0,-9.0258,2.3077,10.9716
559952,2-morpholin-4-yl-5-morpholin-4-ylsulfonylbenzonitrile,C1COCCN1C2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)C#N,337.4010000000002,23,15,4,3,1,0,1,-8.0517,-0.0126,7.8977
250787,"(8R,9S,10R,13S,14S,17R)-13-methylspiro[2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-17,5'-oxolane]-2'-one",CC12CCC3C(C1CCC24CCC(=O)O4)CCC5=CCCCC35,314.46900000000005,23,21,2,0,0,0,0,-8.509,0.9933,9.5171
324501,N-(1-chloro-2-nitrosoethenyl)hydroxylamine,C(=C(NO)Cl)N=O,122.511,7,2,2,2,0,1,0,-9.095,0.9716,10.5648
847904,"(2R)-3-(2-methoxyphenyl)-2-(6-methyl-2-pyridinyl)-1,2-dihydroquinazolin-4-one",CC1=NC(=CC=C1)C2NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4OC,345.40200000000004,26,21,2,3,0,0,3,-7.4509,0.1705,7.6187
822472,"N-cyclohexyl-3-(3,4,5-trimethoxyphenyl)prop-2-enamide",COC1=CC(=CC(=C1OC)OC)C=CC(=O)NC2CCCCC2,319.4010000000002,23,18,4,1,0,0,1,-7.7597,0.936,8.8927
947886,"(3R)-1-(3-chloro-4-methylphenyl)-3-(3,5-dimethylpyrazol-1-yl)pyrrolidine-2,5-dione",CC1=C(C=C(C=C1)N2C(=O)CC(C2=O)N3C(=CC(=N3)C)C)Cl,317.77600000000007,22,16,2,3,0,1,2,-8.2736,0.1816,8.2966
875680,N-(4-chlorophenyl)-2-[(3-chlorophenyl)methylsulfanyl]acetamide,C1=CC(=CC(=C1)Cl)CSCC(=O)NC2=CC=C(C=C2)Cl,326.24800000000005,20,15,1,1,1,2,2,-7.9956,0.5384,8.4674
