cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,library_canonical_check,in_qm9
408397,2-(dibutylcarbamoyloxy)ethyl-trimethylazanium,CCCCN(CCCC)C(=O)OCC[N+](C)(C)C,259.414,18,14,2,2,0,0,0,CCCCN(CCCC)C(=O)OCC[N+](C)(C)C,False
948792,"4-chloro-1-methylimidazo[4,5-c]pyridine",CN1C=NC2=C1C=CN=C2Cl,167.599,11,7,0,3,0,1,2,Cn1cnc2c(Cl)nccc21,False
807190,N-[[(2R)-oxolan-2-yl]methyl]-1-(pyridin-3-ylmethyl)piperidine-4-carboxamide,C1CC(OC1)CNC(=O)C2CCN(CC2)CC3=CN=CC=C3,303.40599999999995,22,17,2,3,0,0,1,O=C(NCC1CCCO1)C1CCN(Cc2cccnc2)CC1,False
612452,"2-(3,3-dichloroprop-2-enylidene)-3,4-dihydronaphthalen-1-one",C1CC(=CC=C(Cl)Cl)C(=O)C2=CC=CC=C21,253.128,16,13,1,0,0,2,1,O=C1C(=CC=C(Cl)Cl)CCc2ccccc21,False
992018,"1-[(3S)-3-(4-methoxyphenyl)-5-thiophen-2-yl-3,4-dihydropyrazol-2-yl]-2-piperidin-1-ylethanone",COC1=CC=C(C=C1)C2CC(=NN2C(=O)CN3CCCCC3)C4=CC=CS4,383.51700000000017,27,21,2,3,1,0,2,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CN2CCCCC2)cc1,False
729309,"ethyl (4S)-6-amino-5-cyano-4-(5-cyano-2,4-dimethyl-1H-pyrrol-3-yl)-2-methyl-4H-pyran-3-carboxylate",CCOC(=O)C1=C(OC(=C(C1C2=C(NC(=C2C)C#N)C)C#N)N)C,326.35600000000005,24,17,3,4,0,0,1,CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1c(C)[nH]c(C#N)c1C,False
20481,"4-methyl-1,3,2-dioxathiane 2-oxide",CC1CCOS(=O)O1,136.172,8,4,3,0,1,0,0,CC1CCOS(=O)O1,False
898349,3-(2-chloro-6-fluorophenyl)-N-(4-propan-2-ylphenyl)prop-2-enamide,CC(C)C1=CC=C(C=C1)NC(=O)C=CC2=C(C=CC=C2Cl)F,317.791,22,18,1,1,0,2,2,CC(C)c1ccc(NC(=O)C=Cc2c(F)cccc2Cl)cc1,False
923436,2-(4-bromo-2-methylphenoxy)-N-(furan-2-ylmethylideneamino)acetamide,CC1=C(C=CC(=C1)Br)OCC(=O)NN=CC2=CC=CO2,337.17300000000006,20,14,3,2,0,1,2,Cc1cc(Br)ccc1OCC(=O)NN=Cc1ccco1,False
802785,2-methyl-7-(3-methylbut-2-enoxy)-3-phenoxychromen-4-one,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OCC=C(C)C)OC3=CC=CC=C3,336.387,25,21,4,0,0,0,3,CC(C)=CCOc1ccc2c(=O)c(Oc3ccccc3)c(C)oc2c1,False
603656,N-octylbicyclo[2.2.1]heptane-2-carboxamide,CCCCCCCCNC(=O)C1CC2CCC1C2,251.414,18,16,1,1,0,0,0,CCCCCCCCNC(=O)C1CC2CCC1C2,False
398859,4-[2-[amino(pyrazin-2-yl)methylidene]hydrazinyl]benzoic acid,C1=CC(=CC=C1C(=O)O)NN=C(C2=NC=CN=C2)N,257.253,19,12,2,5,0,0,2,NC(=NNc1ccc(C(=O)O)cc1)c1cnccn1,False
500150,"[10,13-dimethyl-17-(5-propoxy-1,3-thiazol-2-yl)-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",CCCOC1=CN=C(S1)C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)OC(=O)C)C)C,457.6800000000003,32,27,3,1,1,0,1,CCCOc1cnc(C2CCC3C4CC=C5CC(OC(C)=O)CCC5(C)C4CCC23C)s1,False
6183,2-phenylpropylhydrazine,CC(CNN)C1=CC=CC=C1,150.225,11,9,0,2,0,0,1,CC(CNN)c1ccccc1,False
988537,"5-[(3,4-dichlorophenyl)iminomethyl]-1-(2-fluorophenyl)-6-hydroxy-2-sulfanylidenepyrimidin-4-one",C1=CC=C(C(=C1)N2C(=C(C(=O)NC2=S)C=NC3=CC(=C(C=C3)Cl)Cl)O)F,410.25700000000006,26,17,2,3,1,3,3,O=c1[nH]c(=S)n(-c2ccccc2F)c(O)c1C=Nc1ccc(Cl)c(Cl)c1,False
368846,3-(nitromethylidene)isoindol-1-one,C1=CC=C2C(=C1)C(=C[N+](=O)[O-])NC2=O,190.158,14,9,3,2,0,0,1,O=C1NC(=C[N+](=O)[O-])c2ccccc21,False
313119,methyl 2-acetamido-3-chloro-3-hydroxypropanoate,CC(=O)NC(C(O)Cl)C(=O)OC,195.602,12,6,4,1,0,1,0,COC(=O)C(NC(C)=O)C(O)Cl,False
790076,(2-methoxyphenyl)-(4-phenylpiperazin-1-yl)methanone,COC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=CC=C3,296.36999999999995,22,18,2,2,0,0,2,COc1ccccc1C(=O)N1CCN(c2ccccc2)CC1,False
408931,N-(4-methylphenyl)-5H-purin-6-amine,CC1=CC=C(C=C1)NC2=NC=NC3=NC=NC32,225.255,17,12,0,5,0,0,1,Cc1ccc(NC2=NC=NC3=NC=NC32)cc1,False
894906,"1-[3-[2,3,5,6-tetrafluoro-4-[(E)-prop-1-enyl]phenoxy]phenyl]ethanone",CC=CC1=C(C(=C(C(=C1F)F)OC2=CC=CC(=C2)C(=O)C)F)F,324.273,23,17,2,0,0,4,2,CC=Cc1c(F)c(F)c(Oc2cccc(C(C)=O)c2)c(F)c1F,False
934954,(4R)-1-(4-methoxyphenyl)-4-(1-prop-2-enylbenzimidazol-2-yl)pyrrolidin-2-one,COC1=CC=C(C=C1)N2CC(CC2=O)C3=NC4=CC=CC=C4N3CC=C,347.41800000000006,26,21,2,3,0,0,3,C=CCn1c(C2CC(=O)N(c3ccc(OC)cc3)C2)nc2ccccc21,False
999745,"(5Z)-1-(4-bromophenyl)-5-[(1-cyclopentyl-2,5-dimethylpyrrol-3-yl)methylidene]-2-sulfanylidene-1,3-diazinane-4,6-dione",CC1=CC(=C(N1C2CCCC2)C)C=C3C(=O)NC(=S)N(C3=O)C4=CC=C(C=C4)Br,472.4080000000001,29,22,2,3,1,1,2,Cc1cc(C=C2C(=O)NC(=S)N(c3ccc(Br)cc3)C2=O)c(C)n1C1CCCC1,False
876326,"5-[(2,4-dimethylphenoxy)methyl]-3-(4-nitrophenyl)-1,2,4-oxadiazole",CC1=CC(=C(C=C1)OCC2=NC(=NO2)C3=CC=C(C=C3)[N+](=O)[O-])C,325.32400000000007,24,17,4,3,0,0,3,Cc1ccc(OCc2nc(-c3ccc([N+](=O)[O-])cc3)no2)c(C)c1,False
439376,(2S)-2-formamidopentanedioic acid,C(CC(=O)O)C(C(=O)O)NC=O,175.14,12,6,5,1,0,0,0,O=CNC(CCC(=O)O)C(=O)O,False
564366,"9-propan-2-ylidenecycloundeca-1,5-diene",CC(=C1CCC=CCCC=CCC1)C,190.33,14,14,0,0,0,0,0,CC(C)=C1CCC=CCCC=CCC1,False
783827,[(5R)-5-hydroxy-3-(2-methylpropyl)-5-(trifluoromethyl)-4H-pyrazol-1-yl]-(4-hydroxyphenyl)methanone,CC(C)CC1=NN(C(C1)(C(F)(F)F)O)C(=O)C2=CC=C(C=C2)O,330.306,23,15,3,2,0,3,1,CC(C)CC1=NN(C(=O)c2ccc(O)cc2)C(O)(C(F)(F)F)C1,False
770320,"(5S)-5-(4-chlorophenyl)-4-[hydroxy-(4-methoxyphenyl)methylidene]pyrrolidine-2,3-dione",COC1=CC=C(C=C1)C(=C2C(NC(=O)C2=O)C3=CC=C(C=C3)Cl)O,343.766,24,18,4,1,0,1,2,COc1ccc(C(O)=C2C(=O)C(=O)NC2c2ccc(Cl)cc2)cc1,False
572662,3-ethenyl-2-methylidene-N-phenylcyclopentane-1-carboxamide,C=CC1CCC(C1=C)C(=O)NC2=CC=CC=C2,227.307,17,15,1,1,0,0,1,C=CC1CCC(C(=O)Nc2ccccc2)C1=C,False
838723,"2-[(3-cyano-5,6,7,8-tetrahydroquinolin-2-yl)sulfanyl]-N-(4-fluorophenyl)acetamide",C1CCC2=NC(=C(C=C2C1)C#N)SCC(=O)NC3=CC=C(C=C3)F,341.411,24,18,1,3,1,1,2,N#Cc1cc2c(nc1SCC(=O)Nc1ccc(F)cc1)CCCC2,False
632557,"ethyl 5-(4-bromophenyl)-4,6-dioxo-3aH-pyrrolo[3,4-c]pyrazole-3-carboxylate",CCOC(=O)C1=NN=C2C1C(=O)N(C2=O)C3=CC=C(C=C3)Br,364.155,22,14,4,3,0,1,1,CCOC(=O)C1=NN=C2C(=O)N(c3ccc(Br)cc3)C(=O)C12,False
941424,"3-methyl-N-(2-methylphenyl)-4H-1,4-benzothiazine-2-carboxamide",CC1=CC=CC=C1NC(=O)C2=C(NC3=CC=CC=C3S2)C,296.39500000000004,21,17,1,2,1,0,2,CC1=C(C(=O)Nc2ccccc2C)Sc2ccccc2N1,False
231252,N-(benzylideneamino)-N'-(2-methylpropyl)carbamimidothioic acid,CC(C)CN=C(NN=CC1=CC=CC=C1)S,235.356,16,12,0,3,1,0,1,CC(C)CN=C(S)NN=Cc1ccccc1,False
511946,2-[(4-methylsulfinylphenyl)methyl]-5-methylsulfonylpyridine,CS(=O)C1=CC=C(C=C1)CC2=NC=C(C=C2)S(=O)(=O)C,309.41200000000003,20,14,3,1,2,0,2,CS(=O)c1ccc(Cc2ccc(S(C)(=O)=O)cn2)cc1,False
230081,1-fluoro-3-phenylpropan-2-ol,C1=CC=C(C=C1)CC(CF)O,154.18399999999997,11,9,1,0,0,1,1,OC(CF)Cc1ccccc1,False
286194,2-(4-aminophenyl)sulfonyl-5-(ethylamino)phenol,CCNC1=CC(=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N)O,292.36,20,14,3,2,1,0,2,CCNc1ccc(S(=O)(=O)c2ccc(N)cc2)c(O)c1,False
457008,1-[(1-phenyl-3H-2-benzofuran-1-yl)methyl]imidazole,C1C2=CC=CC=C2C(O1)(CN3C=CN=C3)C4=CC=CC=C4,276.339,21,18,1,2,0,0,3,c1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,False
30435,"6-nitro-3-phenyl-2H-1,3-benzoxazin-4-one",C1N(C(=O)C2=C(O1)C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,270.244,20,14,4,2,0,0,2,O=C1c2cc([N+](=O)[O-])ccc2OCN1c1ccccc1,False
407747,2-(1-ethylpyrrolidin-1-ium-1-yl)ethyl 2-cyclopent-2-en-1-yl-2-phenylacetate,CC[N+]1(CCCC1)CCOC(=O)C(C2CCC=C2)C3=CC=CC=C3,328.47600000000006,24,21,2,1,0,0,1,CC[N+]1(CCOC(=O)C(c2ccccc2)C2C=CCC2)CCCC1,False
352458,2-[(2-chloroacetyl)amino]-3-methoxypropanoic acid,COCC(C(=O)O)NC(=O)CCl,195.602,12,6,4,1,0,1,0,COCC(NC(=O)CCl)C(=O)O,False
701365,N-(4-methoxyphenyl)-2-methyl-N-thiophen-2-ylsulfonylpropanamide,CC(C)C(=O)N(C1=CC=C(C=C1)OC)S(=O)(=O)C2=CC=CS2,339.43800000000005,22,15,4,1,2,0,2,COc1ccc(N(C(=O)C(C)C)S(=O)(=O)c2cccs2)cc1,False
712132,1-(3-chlorobenzoyl)-N-(2-fluorophenyl)pyrazole-3-carboxamide,C1=CC=C(C(=C1)NC(=O)C2=NN(C=C2)C(=O)C3=CC(=CC=C3)Cl)F,343.74499999999995,24,17,2,3,0,2,3,O=C(Nc1ccccc1F)c1ccn(C(=O)c2cccc(Cl)c2)n1,False
836913,(2-methoxyphenyl) cyclohexanecarboxylate,COC1=CC=CC=C1OC(=O)C2CCCCC2,234.2949999999999,17,14,3,0,0,0,1,COc1ccccc1OC(=O)C1CCCCC1,False
423957,"(3-benzoyl-2-bicyclo[2.2.1]hepta-2,5-dienyl)-phenylmethanone",C1C2C=CC1C(=C2C(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4,300.357,23,21,2,0,0,0,2,O=C(C1=C(C(=O)c2ccccc2)C2C=CC1C2)c1ccccc1,False
759360,"7-methyl-8-nitro-N-phenylindeno[1,2-b]pyridin-5-imine",CC1=CC2=C(C=C1[N+](=O)[O-])C3=C(C2=NC4=CC=CC=C4)C=CC=N3,315.332,24,19,2,3,0,0,3,Cc1cc2c(cc1[N+](=O)[O-])-c1ncccc1C2=Nc1ccccc1,False
881335,3-chloro-N-[(5-chloro-2-pyridinyl)carbamothioyl]benzamide,C1=CC(=CC(=C1)Cl)C(=O)NC(=S)NC2=NC=C(C=C2)Cl,326.2080000000001,20,13,1,3,1,2,2,O=C(NC(=S)Nc1ccc(Cl)cn1)c1cccc(Cl)c1,False
490095,4-[5-(5-chlorothiophen-2-yl)pentoxy]benzoic acid,C1=CC(=CC=C1C(=O)O)OCCCCCC2=CC=C(S2)Cl,324.82899999999995,21,16,3,0,1,1,2,O=C(O)c1ccc(OCCCCCc2ccc(Cl)s2)cc1,False
964210,2-[3-[(Z)-(2-oxo-1H-indol-3-ylidene)methyl]indol-1-yl]acetamide,C1=CC=C2C(=C1)C(=CC3=CN(C4=CC=CC=C43)CC(=O)N)C(=O)N2,317.348,24,19,2,3,0,0,3,NC(=O)Cn1cc(C=C2C(=O)Nc3ccccc32)c2ccccc21,False
133828,"(6R)-6-[(1R,3aS,7aR)-4-[2-[(3R,5S)-3,5-dihydroxy-2-methylidenecyclohexylidene]ethylidene]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-1-yl]-1,2-dihydroxy-2-methylheptan-4-one",CC(CC(=O)CC(C)(CO)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,446.6280000000002,32,27,5,0,0,0,0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(=O)CC(C)(O)CO)CC(O)CC1O,False
652484,2-[[2-(benzotriazol-1-yl)acetyl]-benzylamino]-N-(2-methoxyethyl)-2-(5-methylfuran-2-yl)acetamide,CC1=CC=C(O1)C(C(=O)NCCOC)N(CC2=CC=CC=C2)C(=O)CN3C4=CC=CC=C4N=N3,461.52200000000016,34,25,4,5,0,0,4,COCCNC(=O)C(c1ccc(C)o1)N(Cc1ccccc1)C(=O)Cn1nnc2ccccc21,False
560070,"1,4-dimethoxy-2-methylcyclohexane",CC1CC(CCC1OC)OC,158.241,11,9,2,0,0,0,0,COC1CCC(OC)C(C)C1,False
28277,"(2-piperidin-1-ium-1-ylcyclohexyl) N-(2,6-dimethylphenyl)carbamate chloride",CC1=C(C(=CC=C1)C)NC(=O)OC2CCCCC2[NH+]3CCCCC3.[Cl-],366.9330000000001,25,20,2,2,0,1,1,Cc1cccc(C)c1NC(=O)OC1CCCCC1[NH+]1CCCCC1.[Cl-],False
950984,"(5R)-5-(2-fluorophenyl)-4-[hydroxy(phenyl)methylidene]oxolane-2,3-dione",C1=CC=C(C=C1)C(=C2C(OC(=O)C2=O)C3=CC=CC=C3F)O,298.26899999999995,22,17,4,0,0,1,2,O=C1OC(c2ccccc2F)C(=C(O)c2ccccc2)C1=O,False
413161,"6-[[4-[(2,4-diamino-5-methylphenyl)diazenyl]benzoyl]amino]naphthalene-2-sulfonic acid",CC1=CC(=C(C=C1N)N)N=NC2=CC=C(C=C2)C(=O)NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O,475.5300000000002,34,24,4,5,1,0,4,Cc1cc(N=Nc2ccc(C(=O)Nc3ccc4cc(S(=O)(=O)O)ccc4c3)cc2)c(N)cc1N,False
620645,[4-(4-cyclohexylidene-5-oxofuran-2-yl)phenyl] dodecanoate,CCCCCCCCCCCC(=O)OC1=CC=C(C=C1)C2=CC(=C3CCCCC3)C(=O)O2,438.6080000000004,32,28,4,0,0,0,1,CCCCCCCCCCCC(=O)Oc1ccc(C2=CC(=C3CCCCC3)C(=O)O2)cc1,False
591808,"ethyl 3-(2,4-difluorophenyl)-1H-pyrazole-5-carboxylate",CCOC(=O)C1=CC(=NN1)C2=C(C=C(C=C2)F)F,252.22,18,12,2,2,0,2,2,CCOC(=O)c1cc(-c2ccc(F)cc2F)n[nH]1,False
695206,"2,2-dimethyl-N-(5-pyridin-4-yl-1,3,4-thiadiazol-2-yl)propanamide",CC(C)(C)C(=O)NC1=NN=C(S1)C2=CC=NC=C2,262.338,18,12,1,4,1,0,2,CC(C)(C)C(=O)Nc1nnc(-c2ccncc2)s1,False
28419,"5-methyl-2-[2-(5-methyl-1,3-benzoxazol-2-yl)ethenyl]-1,3-benzoxazole",CC1=CC2=C(C=C1)OC(=N2)C=CC3=NC4=C(O3)C=CC(=C4)C,290.322,22,18,2,2,0,0,4,Cc1ccc2oc(C=Cc3nc4cc(C)ccc4o3)nc2c1,False
88026,3-hydroxy-1-methylpyridin-2-one,CN1C=CC=C(C1=O)O,125.12699999999998,9,6,2,1,0,0,1,Cn1cccc(O)c1=O,False
673972,"(4R)-2-amino-7,7-dimethyl-5-oxo-4-quinolin-4-yl-6,8-dihydro-4H-chromene-3-carbonitrile",CC1(CC2=C(C(C(=C(O2)N)C#N)C3=CC=NC4=CC=CC=C34)C(=O)C1)C,345.4020000000001,26,21,2,3,0,0,2,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccnc2ccccc12,False
142292,1-tert-butylperoxy-3-propoxypropan-2-ol,CCCOCC(COOC(C)(C)C)O,206.282,14,10,4,0,0,0,0,CCCOCC(O)COOC(C)(C)C,False
908960,"(3R,3aR,7aS)-3-methyl-3-phenyl-3a,4,7,7a-tetrahydro-2-benzofuran-1-one",CC1(C2CC=CCC2C(=O)O1)C3=CC=CC=C3,228.291,17,15,2,0,0,0,1,CC1(c2ccccc2)OC(=O)C2CC=CCC21,False
190557,"(2S)-N-[(2R,3S,4R)-5-[(5S)-3,3-dimethyl-2,4-dioxo-5-propan-2-ylpyrrolidin-1-yl]-3-hydroxy-4-methyl-5-oxopentan-2-yl]-2-(methylamino)propanamide",CC(C)C1C(=O)C(C(=O)N1C(=O)C(C)C(C(C)NC(=O)C(C)NC)O)(C)C,383.48900000000015,27,19,5,3,0,0,0,CNC(C)C(=O)NC(C)C(O)C(C)C(=O)N1C(=O)C(C)(C)C(=O)C1C(C)C,False
52728,2-[1-[3-(trifluoromethyl)phenyl]propan-2-ylamino]ethyl 3-phenylprop-2-enoate,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C=CC2=CC=CC=C2,377.406,27,21,2,1,0,3,2,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)C=Cc1ccccc1,False
272794,diethyl 2-(N-(2-chloroacetyl)anilino)propanedioate,CCOC(=O)C(C(=O)OCC)N(C1=CC=CC=C1)C(=O)CCl,327.7640000000001,22,15,5,1,0,1,1,CCOC(=O)C(C(=O)OCC)N(C(=O)CCl)c1ccccc1,False
397520,"1-methylsulfonyl-3-(1-methylsulfonyl-6,7-dihydro-5H-cyclopenta[c]pyridin-3-yl)-6,7-dihydro-5H-cyclopenta[c]pyridine",CS(=O)(=O)C1=C2CCCC2=CC(=N1)C3=NC(=C4CCCC4=C3)S(=O)(=O)C,392.5020000000002,26,18,4,2,2,0,2,CS(=O)(=O)c1nc(-c2cc3c(c(S(C)(=O)=O)n2)CCC3)cc2c1CCC2,False
343255,"2-(3,16-dihydroxy-4,4,9,13,14-pentamethyl-11-oxo-1,2,3,7,8,10,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-3-one",CC1(C(CCC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C5(C(=O)CC(O5)C(C)(C)O)C)O)C)C)C)O)C,502.6920000000003,36,30,6,0,0,0,0,CC(C)(O)C1CC(=O)C(C)(C2C(O)CC3(C)C4CC=C5C(CCC(O)C5(C)C)C4(C)C(=O)CC23C)O1,False
221942,cyclopentyl 4-cyclohexylbutanoate,C1CCC(CC1)CCCC(=O)OC2CCCC2,238.37099999999995,17,15,2,0,0,0,0,O=C(CCCC1CCCCC1)OC1CCCC1,False
476787,"[(2S,5R)-5-[2-oxo-4-(propanoylamino)pyrimidin-1-yl]oxolan-2-yl]methyl propanoate",CCC(=O)NC1=NC(=O)N(C=C1)C2CCC(O2)COC(=O)CC,323.3490000000001,23,15,5,3,0,0,1,CCC(=O)Nc1ccn(C2CCC(COC(=O)CC)O2)c(=O)n1,False
342723,9-[2-(2-acridin-9-ylsulfanylethoxy)ethylsulfanyl]acridine,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)SCCOCCSC4=C5C=CC=CC5=NC6=CC=CC=C64,492.6690000000002,35,30,1,2,2,0,6,c1ccc2c(SCCOCCSc3c4ccccc4nc4ccccc34)c3ccccc3nc2c1,False
353895,"methanol;methyl 8-ethyl-8-hydroxy-4,13-diazahexacyclo[10.7.0.01,5.04,9.06,10.014,19]nonadeca-11,14,16,18-tetraene-11-carboxylate",CCC1(CC2C3C1N4C2C5(CC4)C6=CC=CC=C6NC5=C3C(=O)OC)O.CO,384.4760000000001,28,22,4,2,0,0,1,CCC1(O)CC2C3C(C(=O)OC)=C4Nc5ccccc5C45CCN(C31)C25.CO,False
798208,(2R)-1-[di(propan-2-yl)amino]-3-(2-methylphenoxy)propan-2-ol,CC1=CC=CC=C1OCC(CN(C(C)C)C(C)C)O,265.397,19,16,2,1,0,0,1,Cc1ccccc1OCC(O)CN(C(C)C)C(C)C,False
922370,N-(4-phenylbut-3-en-2-ylideneamino)cyclohexanecarboxamide,CC(=NNC(=O)C1CCCCC1)C=CC2=CC=CC=C2,270.376,20,17,1,2,0,0,1,CC(C=Cc1ccccc1)=NNC(=O)C1CCCCC1,False
397543,"9-(4-nitrophenyl)-5,13-bis(sulfanyl)-2-oxa-4,6,12,14-tetrazatricyclo[8.4.0.03,8]tetradeca-1(10),3(8),4,13-tetraene-7,11-dione",C1=CC(=CC=C1C2C3=C(N=C(NC3=O)S)OC4=C2C(=O)NC(=N4)S)[N+](=O)[O-],403.40100000000007,27,15,5,5,2,0,3,O=c1[nH]c(S)nc2c1C(c1ccc([N+](=O)[O-])cc1)c1c(nc(S)[nH]c1=O)O2,False
291774,"4-O-benzyl 2-O-ethyl 3-(3-ethoxy-3-oxopropyl)-5-methyl-1H-pyrrole-2,4-dicarboxylate",CCOC(=O)CCC1=C(NC(=C1C(=O)OCC2=CC=CC=C2)C)C(=O)OCC,387.4320000000001,28,21,6,1,0,0,2,CCOC(=O)CCc1c(C(=O)OCC)[nH]c(C)c1C(=O)OCc1ccccc1,False
788540,"(2R,3S)-2-[(4-chlorophenyl)sulfonylamino]-3-methylpentanoic acid",CCC(C)C(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)Cl,305.783,19,12,4,1,1,1,1,CCC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O,False
997410,"2-morpholin-4-yl-1-(4,4,7,8-tetramethyl-1-sulfanylidenedithiolo[3,4-c]quinolin-5-yl)ethanone",CC1=CC2=C(C=C1C)N(C(C3=C2C(=S)SS3)(C)C)C(=O)CN4CCOCC4,420.62500000000034,27,20,2,2,3,0,2,Cc1cc2c(cc1C)N(C(=O)CN1CCOCC1)C(C)(C)c1ssc(=S)c1-2,False
442043,"[(1S,4S,5S,6R,9S,10R,12R,14R)-4-benzoyloxy-5,6-dihydroxy-3,11,11,14-tetramethyl-15-oxo-7-tetracyclo[7.5.1.01,5.010,12]pentadeca-2,7-dienyl]methyl benzoate",CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4OC(=O)C5=CC=CC=C5)C)O)O)COC(=O)C6=CC=CC=C6,556.6550000000003,41,34,7,0,0,0,2,CC1=CC23C(=O)C(C=C(COC(=O)c4ccccc4)C(O)C2(O)C1OC(=O)c1ccccc1)C1C(CC3C)C1(C)C,False
264526,"1,3-dimethyl-8-(sulfanylmethyl)-7H-purine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)NC(=N2)CS,226.261,15,8,2,4,1,0,2,Cn1c(=O)c2[nH]c(CS)nc2n(C)c1=O,False
875468,"(2R)-N,2-dimethyl-N-phenylpentanamide",CCCC(C)C(=O)N(C)C1=CC=CC=C1,205.301,15,13,1,1,0,0,1,CCCC(C)C(=O)N(C)c1ccccc1,False
85885,trimethyl-[2-(1-methyl-1-azoniabicyclo[2.2.2]octane-2-carbonyl)oxyethyl]azanium,C[N+]12CCC(CC1)CC2C(=O)OCC[N+](C)(C)C,256.39,18,14,2,2,0,0,0,C[N+](C)(C)CCOC(=O)C1CC2CC[N+]1(C)CC2,False
493153,"1-benzyl-2-methylbenzimidazole-4,7-dione",CC1=NC2=C(N1CC3=CC=CC=C3)C(=O)C=CC2=O,252.273,19,15,2,2,0,0,2,Cc1nc2c(n1Cc1ccccc1)C(=O)C=CC2=O,False
20325,1-phenylphenanthrene,C1=CC=C(C=C1)C2=CC=CC3=C2C=CC4=CC=CC=C43,254.332,20,20,0,0,0,0,4,c1ccc(-c2cccc3c2ccc2ccccc23)cc1,False
785409,2-chloro-4-(dihydroxyamino)-N-(4-fluorobenzoyl)iminobenzamide,C1=CC(=CC=C1C(=O)N=NC(=O)C2=C(C=C(C=C2)N(O)O)Cl)F,337.694,23,14,4,3,0,2,2,O=C(N=NC(=O)c1ccc(N(O)O)cc1Cl)c1ccc(F)cc1,False
54616,"N'-(6,8-dioxopyrimido[4,5-e][1,2,4]triazin-2-yl)pyridine-4-carbohydrazide",C1=CN=CC=C1C(=O)NNN2C=NC3=NC(=O)NC(=O)C3=N2,300.23800000000006,22,11,3,8,0,0,1,O=C(NNn1cnc2nc(=O)[nH]c(=O)c-2n1)c1ccncc1,False
998161,"2-(3,4-dimethoxy-N-methylsulfonylanilino)-N-(3-methylphenyl)acetamide",CC1=CC(=CC=C1)NC(=O)CN(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C,378.4500000000001,26,18,5,2,1,0,2,COc1ccc(N(CC(=O)Nc2cccc(C)c2)S(C)(=O)=O)cc1OC,False
366961,"1-(4-chlorocyclohexyl)-3-(3,4-dichlorophenyl)prop-2-en-1-one",C1CC(CCC1C(=O)C=CC2=CC(=C(C=C2)Cl)Cl)Cl,317.64300000000003,19,15,1,0,0,3,1,O=C(C=Cc1ccc(Cl)c(Cl)c1)C1CCC(Cl)CC1,False
235114,3-(4-chlorophenyl)-2-methylprop-2-enoic acid,CC(=CC1=CC=C(C=C1)Cl)C(=O)O,196.633,13,10,2,0,0,1,1,CC(=Cc1ccc(Cl)cc1)C(=O)O,False
681726,methyl 4-[[[(2S)-2-methoxy-2-phenylacetyl]hydrazinylidene]methyl]benzoate,COC(C1=CC=CC=C1)C(=O)NN=CC2=CC=C(C=C2)C(=O)OC,326.3520000000001,24,18,4,2,0,0,2,COC(=O)c1ccc(C=NNC(=O)C(OC)c2ccccc2)cc1,False
71952,1-(tert-butylamino)-3-[2-(6-hydrazinylpyridazin-3-yl)phenoxy]propan-2-ol,CC(C)(C)NCC(COC1=CC=CC=C1C2=NN=C(C=C2)NN)O,331.4200000000001,24,17,2,5,0,0,2,CC(C)(C)NCC(O)COc1ccccc1-c1ccc(NN)nn1,False
819183,2-pyridin-4-ylthiophen-3-ol,C1=CN=CC=C1C2=C(C=CS2)O,177.22799999999998,12,9,1,1,1,0,2,Oc1ccsc1-c1ccncc1,False
683415,N-acetyl-N-(2-phenylphenyl)acetamide,CC(=O)N(C1=CC=CC=C1C2=CC=CC=C2)C(=O)C,253.301,19,16,2,1,0,0,2,CC(=O)N(C(C)=O)c1ccccc1-c1ccccc1,False
